is_reachible	puid	start_ai	start_compute	start_mdb	start_paid_consumption	start_storage
-1.0	136436043	0.0	0.0	0.0	1	1.0
-1.0	44863514	0.0	0.0	0.0	0	0.0
-1.0	813076539	0.0	1.0	0.0	1	0.0
-1.0	83511518	0.0	0.0	0.0	0	0.0
-1.0	1130000033717169	0.0	0.0	0.0	0	0.0
1.0	14313690	0.0	0.0	0.0	0	0.0
0.0	369320523	0.0	0.0	0.0	0	0.0
-1.0	813175971	0.0	1.0	0.0	1	0.0
-1.0	551759189	0.0	0.0	0.0	0	0.0
-1.0	812739252	0.0	1.0	0.0	1	0.0
1.0	43681549	0.0	0.0	0.0	0	0.0
-1.0	813177944	0.0	1.0	0.0	1	0.0
-1.0	811189420	0.0	0.0	0.0	1	1.0
-1.0	812426226	0.0	1.0	0.0	1	0.0
-1.0	654729123	0.0	0.0	0.0	0	0.0
0.0	746371281	0.0	0.0	0.0	0	0.0
1.0	10319985	0.0	0.0	0.0	0	0.0
0.0	813128073	0.0	0.0	0.0	0	0.0
0.0	746371485	0.0	0.0	0.0	0	0.0
0.0	813207691	0.0	0.0	0.0	0	0.0
-1.0	811723641	0.0	0.0	0.0	0	0.0
-1.0	83646201	0.0	0.0	0.0	0	0.0
1.0	521945693	0.0	0.0	0.0	0	0.0
-1.0	101175206	0.0	0.0	0.0	0	0.0
-1.0	31405852	0.0	0.0	0.0	0	0.0
-1.0	59097477	0.0	0.0	0.0	0	0.0
0.0	1130000026639896	0.0	0.0	0.0	0	0.0
-1.0	31770876	0.0	0.0	0.0	0	0.0
-1.0	479248483	0.0	1.0	0.0	1	0.0
-1.0	551667582	0.0	0.0	0.0	0	0.0
-1.0	92379424	0.0	0.0	0.0	0	0.0
-1.0	791158336	0.0	0.0	0.0	0	0.0
-1.0	791195506	0.0	0.0	0.0	0	0.0
1.0	135192642	0.0	0.0	0.0	0	0.0
-1.0	778792639	0.0	0.0	0.0	0	0.0
0.0	791178675	0.0	0.0	0.0	0	0.0
-1.0	500139142	0.0	0.0	0.0	0	0.0
-1.0	18325626	0.0	0.0	0.0	0	0.0
-1.0	770716637	0.0	0.0	0.0	0	0.0
-1.0	790856512	0.0	1.0	0.0	1	0.0
-1.0	791260124	0.0	0.0	0.0	0	0.0
-1.0	344455865	0.0	0.0	0.0	0	0.0
-1.0	791101144	0.0	0.0	0.0	0	0.0
-1.0	424790292	0.0	0.0	0.0	0	0.0
0.0	574885457	0.0	0.0	0.0	0	0.0
-1.0	791122792	0.0	0.0	0.0	0	0.0
0.0	790809592	0.0	0.0	0.0	0	0.0
-1.0	790914620	0.0	0.0	0.0	0	0.0
-1.0	790800995	0.0	0.0	0.0	0	0.0
-1.0	791047853	0.0	0.0	0.0	0	0.0
1.0	325779528	0.0	0.0	0.0	0	0.0
1.0	318115810	0.0	0.0	0.0	0	0.0
-1.0	663963658	0.0	1.0	0.0	1	0.0
-1.0	5273820	0.0	0.0	0.0	0	0.0
-1.0	37813507	0.0	0.0	0.0	0	0.0
0.0	791086740	0.0	0.0	0.0	0	0.0
-1.0	91708837	0.0	0.0	0.0	0	0.0
-1.0	665530049	0.0	1.0	0.0	1	0.0
-1.0	538374592	0.0	0.0	0.0	0	0.0
-1.0	592216645	0.0	1.0	0.0	1	0.0
-1.0	791219235	0.0	0.0	0.0	0	0.0
1.0	489017437	0.0	0.0	0.0	0	0.0
-1.0	60894527	0.0	0.0	0.0	0	0.0
-1.0	489794246	0.0	0.0	0.0	0	0.0
-1.0	790810263	0.0	0.0	0.0	0	0.0
1.0	335980051	0.0	0.0	0.0	0	0.0
-1.0	204583252	0.0	0.0	0.0	0	0.0
-1.0	462178699	0.0	0.0	0.0	0	0.0
-1.0	680889536	0.0	0.0	0.0	0	0.0
-1.0	32329738	0.0	0.0	0.0	0	0.0
-1.0	165459681	0.0	0.0	0.0	0	0.0
-1.0	50591714	0.0	0.0	0.0	0	0.0
-1.0	105616164	0.0	0.0	0.0	0	0.0
-1.0	212123890	0.0	1.0	0.0	1	0.0
1.0	241338996	0.0	0.0	0.0	0	0.0
-1.0	54294967	0.0	0.0	0.0	0	0.0
-1.0	391202644	0.0	0.0	0.0	0	0.0
-1.0	222630103	0.0	0.0	0.0	0	0.0
-1.0	146430032	0.0	0.0	0.0	0	0.0
-1.0	59752148	0.0	0.0	0.0	0	0.0
-1.0	216016896	0.0	1.0	0.0	1	0.0
-1.0	791015257	0.0	1.0	0.0	1	0.0
1.0	129742	0.0	0.0	0.0	0	0.0
1.0	2010582	0.0	0.0	0.0	0	0.0
-1.0	568527268	0.0	0.0	0.0	0	0.0
-1.0	550109514	0.0	0.0	0.0	0	0.0
1.0	174250865	0.0	0.0	0.0	0	0.0
-1.0	359414930	0.0	0.0	0.0	0	0.0
1.0	243022347	0.0	1.0	0.0	1	0.0
-1.0	1130000014716597	0.0	0.0	0.0	0	0.0
-1.0	301161205	0.0	0.0	0.0	0	0.0
-1.0	790802999	0.0	0.0	0.0	0	0.0
-1.0	447488272	0.0	0.0	0.0	0	0.0
-1.0	500312463	0.0	0.0	0.0	0	0.0
-1.0	162073706	0.0	0.0	0.0	0	0.0
-1.0	791087911	0.0	0.0	0.0	0	0.0
-1.0	184800825	0.0	0.0	0.0	0	0.0
-1.0	3891288	0.0	0.0	0.0	0	0.0
-1.0	585728684	0.0	0.0	0.0	0	0.0
-1.0	170520841	0.0	0.0	0.0	0	0.0
-1.0	3173545	0.0	0.0	0.0	0	0.0
1.0	15990341	0.0	0.0	0.0	1	1.0
-1.0	406413881	0.0	1.0	0.0	1	0.0
-1.0	50071757	0.0	1.0	0.0	1	0.0
-1.0	215362837	0.0	0.0	0.0	0	0.0
-1.0	654901897	0.0	0.0	0.0	0	0.0
-1.0	532998584	0.0	0.0	0.0	0	0.0
-1.0	790977986	0.0	1.0	0.0	1	0.0
1.0	15788264	0.0	0.0	0.0	0	0.0
-1.0	220037363	0.0	0.0	0.0	0	0.0
-1.0	30525540	0.0	0.0	0.0	0	0.0
-1.0	424909806	0.0	0.0	0.0	0	0.0
-1.0	714554317	0.0	0.0	0.0	0	0.0
-1.0	287780399	0.0	0.0	0.0	0	0.0
-1.0	21706581	0.0	0.0	0.0	0	0.0
-1.0	329180619	0.0	0.0	0.0	0	0.0
1.0	377245493	0.0	0.0	0.0	0	0.0
0.0	791184723	0.0	0.0	0.0	0	0.0
-1.0	164270212	0.0	0.0	0.0	0	0.0
-1.0	223681705	0.0	0.0	0.0	0	0.0
-1.0	229710438	0.0	0.0	0.0	0	0.0
-1.0	770647249	1.0	0.0	0.0	1	0.0
-1.0	788960794	0.0	1.0	0.0	1	0.0
-1.0	1130000019898743	0.0	1.0	0.0	1	0.0
-1.0	236564105	0.0	0.0	0.0	0	0.0
-1.0	224444821	0.0	0.0	0.0	0	0.0
1.0	486358419	0.0	0.0	0.0	0	0.0
1.0	667488819	0.0	1.0	0.0	1	0.0
-1.0	179264699	0.0	0.0	0.0	1	0.0
-1.0	24437059	0.0	0.0	0.0	0	0.0
-1.0	639287337	0.0	0.0	0.0	0	0.0
1.0	815942627	0.0	0.0	1.0	1	0.0
-1.0	223812092	0.0	0.0	0.0	0	0.0
-1.0	133667617	0.0	0.0	0.0	0	0.0
-1.0	62824902	0.0	0.0	0.0	0	0.0
-1.0	816457939	0.0	0.0	0.0	0	0.0
-1.0	166860053	0.0	0.0	0.0	0	0.0
-1.0	519793736	0.0	0.0	0.0	0	0.0
-1.0	815723808	0.0	0.0	0.0	0	0.0
-1.0	330588371	0.0	0.0	0.0	0	0.0
-1.0	196811081	0.0	0.0	0.0	0	0.0
-1.0	816313573	0.0	0.0	0.0	0	0.0
0.0	465317910	0.0	0.0	0.0	0	0.0
1.0	28238899	0.0	0.0	0.0	0	0.0
-1.0	61321279	0.0	0.0	0.0	0	0.0
0.0	814943824	0.0	0.0	0.0	0	0.0
-1.0	816218407	0.0	0.0	0.0	0	0.0
-1.0	23159	0.0	0.0	0.0	0	0.0
1.0	739289002	0.0	0.0	0.0	0	0.0
0.0	456463296	0.0	0.0	0.0	0	0.0
-1.0	816797159	0.0	0.0	0.0	0	0.0
-1.0	289941381	0.0	0.0	0.0	0	0.0
-1.0	201436606	0.0	0.0	0.0	0	0.0
-1.0	672774851	0.0	0.0	0.0	0	0.0
-1.0	816253114	0.0	1.0	0.0	1	0.0
-1.0	549791622	0.0	0.0	0.0	0	0.0
1.0	724192860	0.0	0.0	0.0	0	0.0
0.0	816066934	0.0	1.0	0.0	1	0.0
-1.0	816510983	0.0	0.0	0.0	0	0.0
-1.0	25027936	0.0	0.0	0.0	0	0.0
-1.0	400899507	0.0	0.0	0.0	0	0.0
-1.0	799190295	0.0	0.0	0.0	1	0.0
-1.0	816822518	0.0	0.0	0.0	0	0.0
1.0	302484914	0.0	1.0	0.0	1	0.0
-1.0	814364105	0.0	1.0	0.0	1	0.0
1.0	8454314	0.0	0.0	0.0	0	0.0
-1.0	210424432	0.0	0.0	0.0	0	0.0
1.0	812845724	0.0	0.0	0.0	0	0.0
-1.0	816400188	0.0	0.0	0.0	0	0.0
-1.0	236540184	0.0	0.0	0.0	0	0.0
-1.0	251741566	0.0	0.0	0.0	0	0.0
-1.0	311796732	0.0	0.0	0.0	0	0.0
0.0	786721124	0.0	0.0	0.0	0	0.0
-1.0	31311707	0.0	0.0	0.0	0	0.0
-1.0	27974161	0.0	0.0	0.0	0	0.0
0.0	574619022	0.0	0.0	0.0	0	0.0
-1.0	815585100	0.0	0.0	0.0	0	0.0
-1.0	813217076	0.0	0.0	0.0	1	0.0
-1.0	207600495	0.0	0.0	0.0	0	0.0
-1.0	323292895	0.0	0.0	0.0	0	0.0
-1.0	815621711	1.0	0.0	0.0	1	0.0
0.0	701874499	0.0	0.0	0.0	0	0.0
-1.0	1130000028039464	0.0	0.0	0.0	0	0.0
-1.0	816063019	0.0	1.0	0.0	1	0.0
-1.0	693998074	0.0	0.0	0.0	0	0.0
-1.0	1130000029240245	0.0	0.0	0.0	0	0.0
0.0	664662853	0.0	0.0	0.0	0	0.0
1.0	816069798	0.0	1.0	0.0	1	0.0
1.0	271570529	0.0	0.0	0.0	0	0.0
-1.0	816361896	0.0	0.0	0.0	0	0.0
1.0	42856290	0.0	0.0	0.0	0	0.0
-1.0	11157643	0.0	0.0	0.0	0	0.0
-1.0	816304116	0.0	0.0	0.0	0	0.0
-1.0	102793620	0.0	0.0	0.0	0	0.0
-1.0	816499217	0.0	0.0	0.0	0	0.0
-1.0	567451643	0.0	0.0	0.0	0	0.0
-1.0	136494540	0.0	0.0	0.0	0	0.0
0.0	816133284	0.0	0.0	0.0	0	0.0
-1.0	814945596	0.0	0.0	0.0	0	0.0
0.0	816663322	0.0	1.0	0.0	1	0.0
-1.0	529172419	0.0	0.0	0.0	0	0.0
-1.0	144414225	0.0	1.0	0.0	1	0.0
-1.0	816103109	0.0	1.0	0.0	1	0.0
0.0	816775580	0.0	0.0	0.0	0	0.0
-1.0	171936533	0.0	0.0	0.0	0	0.0
-1.0	11833620	0.0	0.0	0.0	0	0.0
1.0	322874362	0.0	1.0	0.0	1	0.0
1.0	133307190	0.0	0.0	0.0	0	0.0
-1.0	815769513	0.0	0.0	0.0	0	0.0
-1.0	1130000029822089	0.0	0.0	0.0	0	0.0
0.0	186013076	0.0	0.0	0.0	0	0.0
1.0	13286293	0.0	0.0	0.0	0	0.0
1.0	12251185	0.0	1.0	0.0	1	0.0
-1.0	805486445	0.0	0.0	0.0	0	0.0
-1.0	814156297	0.0	1.0	0.0	1	0.0
-1.0	132867495	0.0	0.0	0.0	0	0.0
1.0	1130000022637700	0.0	1.0	0.0	1	0.0
-1.0	93874698	0.0	0.0	0.0	0	0.0
-1.0	816201865	0.0	0.0	0.0	0	0.0
-1.0	1130000028945324	0.0	1.0	0.0	1	0.0
-1.0	1130000025453350	0.0	0.0	0.0	0	0.0
-1.0	221058789	0.0	0.0	0.0	0	0.0
-1.0	26713953	0.0	0.0	0.0	0	0.0
-1.0	125356924	0.0	0.0	0.0	0	0.0
-1.0	814610685	0.0	1.0	0.0	1	0.0
1.0	235030358	0.0	0.0	0.0	0	0.0
-1.0	223344182	0.0	0.0	0.0	0	0.0
-1.0	816246099	0.0	1.0	0.0	1	0.0
-1.0	203241417	0.0	0.0	0.0	0	0.0
-1.0	171341109	0.0	0.0	0.0	0	0.0
-1.0	1130000019132935	0.0	0.0	0.0	0	0.0
-1.0	13370523	0.0	0.0	0.0	0	0.0
-1.0	816436755	0.0	0.0	0.0	0	0.0
-1.0	816371980	0.0	0.0	0.0	0	0.0
-1.0	277659411	0.0	0.0	0.0	0	0.0
-1.0	781159547	0.0	0.0	0.0	0	0.0
1.0	11051709	0.0	0.0	0.0	0	0.0
0.0	359605170	0.0	0.0	0.0	0	0.0
-1.0	812620124	0.0	1.0	0.0	1	0.0
-1.0	711821665	0.0	0.0	0.0	0	0.0
-1.0	812382816	0.0	0.0	0.0	1	1.0
-1.0	14662851	0.0	0.0	0.0	0	0.0
-1.0	538189714	0.0	0.0	0.0	0	0.0
-1.0	811977439	0.0	1.0	0.0	1	0.0
-1.0	173273866	0.0	1.0	0.0	1	0.0
-1.0	285592343	0.0	1.0	0.0	1	0.0
-1.0	812580510	0.0	1.0	0.0	1	0.0
-1.0	812158748	0.0	1.0	0.0	1	0.0
-1.0	1130000013921913	0.0	0.0	0.0	0	0.0
-1.0	343333847	0.0	0.0	0.0	0	0.0
1.0	812502802	0.0	1.0	0.0	1	0.0
-1.0	812581534	0.0	1.0	0.0	1	0.0
-1.0	1130000025318283	0.0	0.0	0.0	0	0.0
-1.0	304470542	0.0	0.0	0.0	0	0.0
-1.0	812579334	0.0	1.0	0.0	1	0.0
-1.0	812619031	0.0	1.0	0.0	1	0.0
-1.0	812567006	0.0	1.0	0.0	1	0.0
-1.0	23909271	0.0	0.0	0.0	0	0.0
-1.0	556029164	0.0	0.0	0.0	0	0.0
-1.0	812621051	0.0	1.0	0.0	1	0.0
-1.0	248319061	0.0	0.0	0.0	0	0.0
-1.0	338704809	0.0	0.0	0.0	0	0.0
-1.0	7006474	0.0	1.0	0.0	1	0.0
-1.0	95442672	0.0	0.0	0.0	0	0.0
1.0	344408651	0.0	0.0	0.0	0	0.0
-1.0	808825646	0.0	0.0	0.0	0	0.0
-1.0	45120411	0.0	0.0	0.0	0	0.0
0.0	119933694	0.0	0.0	0.0	0	0.0
-1.0	638131112	0.0	0.0	0.0	0	0.0
1.0	540329029	0.0	0.0	0.0	0	0.0
1.0	1130000011830695	0.0	0.0	0.0	0	0.0
-1.0	812626532	0.0	1.0	0.0	1	0.0
-1.0	31076000	1.0	0.0	0.0	1	0.0
-1.0	812369949	0.0	1.0	0.0	1	0.0
1.0	688639494	0.0	0.0	0.0	0	0.0
-1.0	812363949	0.0	1.0	0.0	1	0.0
1.0	812108598	0.0	0.0	0.0	0	0.0
-1.0	131406940	0.0	0.0	0.0	0	0.0
1.0	115242966	0.0	0.0	0.0	0	0.0
-1.0	812655545	0.0	1.0	0.0	1	0.0
0.0	806562634	0.0	0.0	0.0	0	0.0
1.0	792229107	0.0	0.0	0.0	0	0.0
-1.0	811854849	0.0	1.0	0.0	1	0.0
-1.0	812582594	0.0	1.0	0.0	1	0.0
-1.0	773326949	0.0	0.0	0.0	0	0.0
-1.0	812586988	0.0	1.0	0.0	1	0.0
-1.0	811850207	0.0	1.0	0.0	1	0.0
-1.0	812381252	0.0	0.0	0.0	1	1.0
-1.0	805734299	0.0	0.0	0.0	0	0.0
-1.0	812621860	0.0	1.0	0.0	1	0.0
-1.0	811672270	0.0	0.0	0.0	0	0.0
1.0	812572458	0.0	1.0	0.0	1	0.0
-1.0	812496334	0.0	1.0	0.0	1	0.0
1.0	157044589	0.0	0.0	0.0	0	0.0
0.0	746368977	0.0	0.0	0.0	0	0.0
0.0	806559902	0.0	0.0	0.0	0	0.0
1.0	811953682	0.0	1.0	0.0	1	0.0
-1.0	811980976	0.0	1.0	0.0	1	0.0
-1.0	235214379	0.0	1.0	0.0	1	0.0
-1.0	128000661	0.0	0.0	0.0	0	0.0
1.0	174029182	0.0	0.0	0.0	0	0.0
-1.0	479342815	0.0	0.0	0.0	0	0.0
-1.0	1130000021110339	0.0	0.0	0.0	0	0.0
-1.0	250668962	0.0	1.0	0.0	1	0.0
-1.0	243143117	0.0	0.0	0.0	0	0.0
-1.0	267241846	0.0	0.0	0.0	0	0.0
-1.0	770798042	0.0	0.0	0.0	0	0.0
0.0	238706396	1.0	0.0	0.0	1	0.0
-1.0	303197425	0.0	0.0	0.0	0	0.0
0.0	14266822	0.0	1.0	0.0	1	0.0
-1.0	36967264	0.0	0.0	0.0	1	0.0
-1.0	426819257	0.0	0.0	0.0	0	0.0
-1.0	1130000027401584	1.0	0.0	0.0	1	0.0
-1.0	61329274	0.0	0.0	0.0	0	0.0
1.0	255992474	0.0	0.0	0.0	0	0.0
1.0	383395329	0.0	0.0	0.0	0	0.0
-1.0	470440531	0.0	0.0	0.0	0	0.0
-1.0	608079940	0.0	0.0	0.0	0	0.0
-1.0	421573139	0.0	0.0	0.0	0	0.0
-1.0	102407626	0.0	0.0	0.0	0	0.0
-1.0	174769247	0.0	1.0	0.0	1	0.0
-1.0	474984479	0.0	0.0	0.0	0	0.0
-1.0	476113090	0.0	0.0	0.0	0	0.0
-1.0	326511547	0.0	0.0	0.0	0	0.0
-1.0	7682746	0.0	0.0	0.0	0	0.0
-1.0	62982206	0.0	0.0	0.0	0	0.0
-1.0	18858199	1.0	0.0	0.0	1	0.0
-1.0	507835833	0.0	0.0	0.0	0	0.0
-1.0	812571146	0.0	1.0	0.0	1	0.0
0.0	433466424	0.0	0.0	0.0	0	0.0
1.0	766337238	0.0	0.0	0.0	0	0.0
-1.0	434487494	0.0	0.0	0.0	0	0.0
-1.0	20190768	0.0	0.0	0.0	0	0.0
-1.0	129951803	0.0	0.0	0.0	0	0.0
-1.0	273309825	0.0	0.0	0.0	0	0.0
-1.0	164421604	0.0	1.0	0.0	1	0.0
-1.0	114791382	0.0	0.0	0.0	0	0.0
-1.0	794904865	0.0	1.0	0.0	1	0.0
-1.0	234699956	0.0	0.0	0.0	0	0.0
-1.0	203560735	0.0	0.0	0.0	0	0.0
0.0	794936236	0.0	0.0	0.0	0	0.0
1.0	1130000033398598	0.0	0.0	0.0	0	0.0
-1.0	769728221	0.0	0.0	0.0	0	0.0
-1.0	709863537	0.0	0.0	0.0	0	0.0
-1.0	170409321	0.0	0.0	0.0	0	0.0
-1.0	159508830	0.0	0.0	0.0	0	0.0
-1.0	256760140	0.0	0.0	0.0	0	0.0
-1.0	788539533	0.0	0.0	0.0	0	0.0
-1.0	33302682	0.0	0.0	0.0	0	0.0
-1.0	284907887	0.0	0.0	0.0	0	0.0
-1.0	569619244	0.0	0.0	0.0	0	0.0
-1.0	538576014	0.0	0.0	0.0	0	0.0
-1.0	667307677	0.0	1.0	0.0	1	0.0
-1.0	486959494	0.0	0.0	0.0	0	0.0
-1.0	788289121	0.0	1.0	0.0	1	0.0
-1.0	765747789	0.0	0.0	0.0	0	0.0
-1.0	93942239	0.0	1.0	0.0	1	0.0
-1.0	794907220	0.0	0.0	0.0	0	0.0
-1.0	782887288	0.0	0.0	0.0	0	0.0
0.0	37022842	0.0	0.0	0.0	0	0.0
1.0	240453961	0.0	1.0	0.0	1	0.0
-1.0	66980553	0.0	0.0	0.0	0	0.0
-1.0	1130000013556647	0.0	1.0	0.0	1	0.0
-1.0	125344839	0.0	0.0	0.0	0	0.0
0.0	795019278	0.0	0.0	0.0	0	0.0
-1.0	62522061	0.0	0.0	0.0	0	0.0
-1.0	794319639	0.0	0.0	0.0	0	0.0
-1.0	794896181	0.0	0.0	0.0	1	0.0
-1.0	284210455	0.0	0.0	0.0	0	0.0
-1.0	1130000027800062	0.0	1.0	0.0	1	0.0
-1.0	430291977	0.0	1.0	0.0	1	0.0
-1.0	715894645	0.0	0.0	0.0	1	1.0
-1.0	139207173	0.0	0.0	0.0	0	0.0
-1.0	794982416	0.0	1.0	0.0	1	0.0
-1.0	72514396	0.0	0.0	0.0	0	0.0
0.0	81147854	0.0	0.0	0.0	0	0.0
-1.0	692575719	0.0	0.0	0.0	0	0.0
-1.0	794547500	0.0	1.0	0.0	1	0.0
1.0	456147717	0.0	0.0	0.0	0	0.0
-1.0	795085114	0.0	1.0	0.0	1	0.0
-1.0	128674826	0.0	0.0	0.0	0	0.0
-1.0	131742925	0.0	0.0	0.0	0	0.0
-1.0	29473597	0.0	1.0	0.0	1	0.0
-1.0	795073141	0.0	1.0	0.0	1	0.0
-1.0	234594621	0.0	0.0	0.0	0	0.0
-1.0	240056604	0.0	0.0	0.0	0	0.0
1.0	235793199	0.0	1.0	0.0	1	0.0
-1.0	457478329	0.0	0.0	0.0	0	0.0
-1.0	793400497	0.0	1.0	0.0	1	0.0
-1.0	442106873	0.0	0.0	0.0	0	0.0
-1.0	24600931	0.0	0.0	0.0	0	0.0
-1.0	15333832	0.0	0.0	0.0	0	0.0
-1.0	321532534	0.0	0.0	0.0	0	0.0
-1.0	224937581	0.0	0.0	0.0	0	0.0
-1.0	264706939	0.0	0.0	0.0	0	0.0
-1.0	228271947	0.0	1.0	0.0	1	0.0
1.0	33896238	0.0	1.0	0.0	1	0.0
-1.0	352809476	0.0	0.0	0.0	0	0.0
-1.0	240800928	0.0	0.0	0.0	0	0.0
-1.0	813734374	0.0	0.0	0.0	0	0.0
-1.0	37758910	0.0	0.0	0.0	0	0.0
0.0	607638507	0.0	0.0	0.0	0	0.0
1.0	814523336	0.0	0.0	0.0	0	0.0
0.0	806565247	0.0	0.0	0.0	0	0.0
-1.0	34322317	0.0	0.0	0.0	0	0.0
-1.0	611879217	0.0	0.0	0.0	0	0.0
-1.0	672685282	0.0	0.0	0.0	0	0.0
1.0	635732244	0.0	0.0	0.0	0	0.0
-1.0	97363485	0.0	0.0	0.0	0	0.0
-1.0	38756497	0.0	0.0	0.0	0	0.0
-1.0	69230672	0.0	0.0	0.0	1	0.0
-1.0	442780469	0.0	0.0	0.0	0	0.0
-1.0	435828988	0.0	0.0	0.0	0	0.0
-1.0	814414746	0.0	0.0	0.0	0	0.0
-1.0	267835929	0.0	1.0	0.0	1	0.0
1.0	656848087	0.0	0.0	0.0	0	0.0
-1.0	254992968	0.0	1.0	0.0	1	0.0
-1.0	69612714	0.0	0.0	0.0	0	0.0
1.0	813106153	0.0	1.0	0.0	1	0.0
-1.0	241415	0.0	0.0	0.0	0	0.0
1.0	64188542	0.0	0.0	0.0	0	0.0
-1.0	611893107	0.0	0.0	0.0	0	0.0
-1.0	1130000036264034	0.0	0.0	0.0	0	0.0
-1.0	472454448	0.0	0.0	0.0	0	0.0
-1.0	19707841	0.0	0.0	0.0	0	0.0
-1.0	36977661	0.0	0.0	0.0	0	0.0
-1.0	610415631	0.0	1.0	0.0	1	0.0
0.0	814102294	0.0	0.0	0.0	0	0.0
-1.0	643071898	0.0	0.0	0.0	0	0.0
-1.0	814081415	0.0	0.0	0.0	0	0.0
-1.0	163646473	0.0	0.0	0.0	0	0.0
1.0	56910552	0.0	0.0	0.0	0	0.0
-1.0	194496125	0.0	0.0	0.0	0	0.0
-1.0	15659103	0.0	0.0	0.0	0	0.0
0.0	80911734	0.0	0.0	0.0	0	0.0
-1.0	13076400	0.0	1.0	0.0	1	0.0
-1.0	506711041	0.0	0.0	0.0	0	0.0
-1.0	1130000012010483	0.0	0.0	0.0	1	1.0
-1.0	125927729	0.0	0.0	0.0	0	0.0
-1.0	589107520	0.0	0.0	0.0	0	0.0
-1.0	103792082	0.0	0.0	0.0	0	0.0
-1.0	686227504	0.0	0.0	0.0	0	0.0
1.0	220711001	0.0	0.0	0.0	0	0.0
1.0	202557246	0.0	0.0	0.0	0	0.0
0.0	95491737	0.0	1.0	0.0	1	0.0
-1.0	230347921	0.0	0.0	0.0	0	0.0
0.0	652258827	0.0	0.0	0.0	0	0.0
-1.0	410911730	0.0	0.0	0.0	0	0.0
-1.0	814549058	0.0	0.0	0.0	0	0.0
-1.0	384847113	0.0	0.0	0.0	0	0.0
-1.0	569728815	0.0	1.0	0.0	1	0.0
0.0	1130000026454819	0.0	1.0	0.0	1	0.0
-1.0	361670203	0.0	0.0	0.0	0	0.0
-1.0	814531227	0.0	0.0	0.0	0	0.0
-1.0	796539397	0.0	1.0	0.0	1	0.0
-1.0	210043810	0.0	1.0	0.0	1	0.0
1.0	1130000021282919	0.0	0.0	0.0	1	0.0
0.0	783423896	0.0	0.0	0.0	0	0.0
-1.0	814928609	0.0	1.0	0.0	1	0.0
1.0	220886561	0.0	0.0	0.0	0	0.0
1.0	1130000010326257	0.0	0.0	0.0	0	0.0
1.0	815902015	0.0	1.0	0.0	1	0.0
-1.0	814648398	0.0	0.0	0.0	0	0.0
-1.0	209729786	0.0	0.0	0.0	0	0.0
1.0	1130000023136117	0.0	0.0	0.0	0	0.0
-1.0	813764642	0.0	0.0	0.0	0	0.0
1.0	816055939	0.0	1.0	0.0	1	0.0
-1.0	114525840	0.0	0.0	0.0	0	0.0
-1.0	8600898	0.0	0.0	0.0	0	0.0
-1.0	777917558	0.0	0.0	0.0	0	0.0
-1.0	5886480	0.0	0.0	0.0	0	0.0
1.0	312779432	0.0	0.0	0.0	0	0.0
1.0	19476522	0.0	0.0	0.0	0	0.0
-1.0	521446	0.0	0.0	0.0	0	0.0
-1.0	816058719	0.0	1.0	0.0	1	0.0
1.0	17327526	0.0	0.0	0.0	0	0.0
1.0	257770973	0.0	1.0	0.0	1	0.0
-1.0	794685591	0.0	0.0	0.0	0	0.0
-1.0	157276474	0.0	0.0	0.0	0	0.0
1.0	381257132	0.0	0.0	0.0	0	0.0
-1.0	144288863	0.0	1.0	0.0	1	0.0
1.0	65699488	0.0	0.0	0.0	0	0.0
-1.0	95421152	0.0	0.0	0.0	0	0.0
-1.0	146439145	0.0	0.0	0.0	0	0.0
-1.0	372706225	0.0	0.0	0.0	0	0.0
0.0	814935478	0.0	0.0	0.0	0	0.0
-1.0	20324309	0.0	0.0	0.0	1	0.0
-1.0	163552253	0.0	1.0	0.0	1	0.0
-1.0	206135724	0.0	0.0	0.0	0	0.0
0.0	335077978	0.0	0.0	0.0	0	0.0
-1.0	155558276	0.0	0.0	0.0	1	0.0
-1.0	431324793	0.0	0.0	0.0	1	0.0
-1.0	24521502	0.0	0.0	0.0	1	1.0
-1.0	332550214	0.0	0.0	0.0	0	0.0
1.0	381974423	0.0	1.0	0.0	1	0.0
-1.0	816079001	0.0	0.0	0.0	1	1.0
-1.0	777758529	0.0	0.0	0.0	0	0.0
-1.0	803279086	0.0	1.0	0.0	1	0.0
-1.0	325634057	0.0	0.0	0.0	0	0.0
-1.0	814936512	0.0	0.0	0.0	0	0.0
-1.0	138501605	0.0	0.0	0.0	0	0.0
-1.0	535820976	0.0	0.0	0.0	0	0.0
0.0	1130000036547371	0.0	0.0	0.0	0	0.0
-1.0	681774508	0.0	0.0	0.0	0	0.0
-1.0	158373562	1.0	0.0	0.0	1	0.0
-1.0	163567375	0.0	0.0	0.0	0	0.0
-1.0	437836523	0.0	0.0	0.0	0	0.0
-1.0	7862393	0.0	0.0	0.0	0	0.0
-1.0	33698089	0.0	0.0	0.0	0	0.0
-1.0	815995549	0.0	0.0	0.0	0	0.0
-1.0	13520182	0.0	0.0	0.0	0	0.0
-1.0	606763170	0.0	0.0	0.0	0	0.0
-1.0	814940346	0.0	1.0	0.0	1	0.0
-1.0	543461819	0.0	0.0	0.0	0	0.0
-1.0	1130000033491894	0.0	0.0	0.0	0	0.0
-1.0	1130000026204698	0.0	0.0	0.0	0	0.0
-1.0	814931035	0.0	1.0	0.0	1	0.0
1.0	335715079	0.0	0.0	0.0	0	0.0
