27049	27049
27004	27004
29152	29152
24879	24879
24878	24878
27067	27067
27062	27062
27035	27035
27034	27034
24877	24877
27045	27045
27026	27026
29146	29146
24875	24875
24874	24874
29151	29151
27046	27046
24873	24873
27041	27041
101709	101709
27023	27023
24872	24872
27027	27027
27011	27011
27009	27009
24871	24871
100982	100982
28252	28252
27587	27587
29150	29150
27702	27702
28466	28466
28251	28251
27948	27948
28877	28877
28908	28908
28293	28293
28125	28125
27726	27726
27627	27627
28998	28998
28461	28461
27947	27947
27389	27389
28943	28943
101475	101475
28055	28055
28876	28876
28848	28848
28096	28096
28826	28826
28915	28915
29147	29147
29153	29153
28083	28083
28004	28004
27855	27855
27732	27732
27701	27701
28775	28775
28473	28473
28432	28432
29148	29148
28624	28624
28532	28532
28418	28418
28079	28079
28044	28044
27290	27290
27088	27088
27078	27078
28078	28078
27279	27279
27780	27780
27307	27307
28292	28292
28207	28207
28077	28077
27631	27631
27529	27529
27302	27302
27278	27278
27132	27132
28875	28875
28907	28907
28623	28623
28673	28673
27712	27712
27248	27248
28842	28842
28874	28874
29149	29149
29154	29154
27854	27854
27747	27747
27431	27431
27277	27277
28959	28959
28104	28104
27294	27294
27131	27131
28868	28868
27711	27711
27704	27704
27637	27637
27561	27561
27517	27517
27511	27511
28784	28784
28837	28837
28896	28896
28944	28944
104640	104640
29145	29145
28770	28770
101381	101381
101540	101540
10366	10366
27071	27071
27069	27069
27044	27044
24876	24876
27015	27015
103552	103552
20537	20537
141	141
21773	21773
28051	28051
24869	24869
24868	24868
24867	24867
29172	29172
24866	24866
27021	27021
24865	24865
24863	24863
28763	28763
27400	27400
28665	28665
28820	28820
28873	28873
28149	28149
27931	27931
27890	27890
27757	27757
27583	27583
101449	101449
28217	28217
28148	28148
27485	27485
28872	28872
28965	28965
29161	29161
29164	29164
27340	27340
28003	28003
28303	28303
28072	28072
27576	27576
27368	27368
27297	27297
28960	28960
29015	29015
28864	28864
28730	28730
28660	28660
28002	28002
28941	28941
29160	29160
29163	29163
29167	29167
28100	28100
27226	27226
28398	28398
27871	27871
27339	27339
29027	29027
29033	29033
29157	29157
28147	28147
28750	28750
28369	28369
27225	27225
28871	28871
27338	27338
28333	28333
28146	28146
27178	27178
28863	28863
28298	28298
28302	28302
27830	27830
27730	27730
29170	29170
28622	28622
28145	28145
27357	27357
27158	27158
29156	29156
28739	28739
28354	28354
28268	28268
27908	27908
27586	27586
28870	28870
29165	29165
28699	28699
27367	27367
28144	28144
28400	28400
28332	28332
27382	27382
28792	28792
28862	28862
29159	29159
28090	28090
27270	27270
27915	27915
27490	27490
28942	28942
27366	27366
27269	27269
28621	28621
28272	28272
28188	28188
28013	28013
28001	28001
27499	27499
27181	27181
29168	29168
28741	28741
27679	27679
28789	28789
28840	28840
29169	29169
28580	28580
28457	28457
28025	28025
27268	27268
29166	29166
28326	28326
28143	28143
28099	28099
28054	28054
27751	27751
28053	28053
27505	27505
27265	27265
27261	27261
27151	27151
28869	28869
29158	29158
28142	28142
28729	28729
28397	28397
27425	27425
27371	27371
28791	28791
29162	29162
28141	28141
28089	28089
27437	27437
28889	28889
101542	101542
29024	29024
10347	10347
27025	27025
28401	28401
21775	21775
20539	20539
960	960
10367	10367
28480	28480
24881	24881
28458	28458
28417	28417
28046	28046
27756	27756
28804	28804
28841	28841
29191	29191
28367	28367
27399	27399
27263	27263
28598	28598
28189	28189
28048	28048
27921	27921
27749	27749
28058	28058
28416	28416
28764	28764
28664	28664
28382	28382
28363	28363
28173	28173
27574	27574
27356	27356
27153	27153
27436	27436
28384	28384
27501	27501
27486	27486
29072	29072
29188	29188
29193	29193
29194	29194
28151	28151
28039	28039
28732	28732
28527	28527
28340	28340
27411	27411
27221	27221
27640	27640
28221	28221
28213	28213
28045	28045
27951	27951
27748	27748
27649	27649
29190	29190
28081	28081
28472	28472
27878	27878
28967	28967
28057	28057
28325	28325
28009	28009
28597	28597
28383	28383
28008	28008
27960	27960
27881	27881
27350	27350
27187	27187
28475	28475
28047	28047
28036	28036
27639	27639
27349	27349
27285	27285
28782	28782
28902	28902
28905	28905
27950	27950
28007	28007
27803	27803
27720	27720
27130	27130
27794	27794
27504	27504
27288	27288
27129	27129
28451	28451
27988	27988
27849	27849
27738	27738
27074	27074
28823	28823
29189	29189
28071	28071
28731	28731
28742	28742
28341	28341
27949	27949
27880	27880
28551	28551
28596	28596
28471	28471
28094	28094
27959	27959
27879	27879
27795	27795
27503	27503
27312	27312
27771	27771
27573	27573
27271	27271
28822	28822
29192	29192
27240	27240
28070	28070
28324	28324
28223	28223
27801	27801
27506	27506
27369	27369
28821	28821
28550	28550
28240	28240
28150	28150
28080	28080
28069	28069
28038	28038
27850	27850
27500	27500
27380	27380
27125	27125
28878	28878
28966	28966
27101	27101
20540	20540
24894	24894
106005	106005
106010	106010
24893	24893
26997	26997
26992	26992
27014	27014
24892	24892
24891	24891
27058	27058
24890	24890
27052	27052
27029	27029
27003	27003
24889	24889
27022	27022
106009	106009
24888	24888
27036	27036
27001	27001
106008	106008
24887	24887
24886	24886
24885	24885
28490	28490
28041	28041
27901	27901
29197	29197
28335	28335
28294	28294
27816	27816
27766	27766
28814	28814
28997	28997
29195	29195
28278	28278
27418	27418
28994	28994
28153	28153
27454	27454
103551	103551
27633	27633
27381	27381
27195	27195
28460	28460
27934	27934
27907	27907
27716	27716
27632	27632
28909	28909
28911	28911
29196	29196
28277	28277
28489	28489
28355	28355
27298	27298
28152	28152
28715	28715
28276	28276
28259	28259
27450	27450
27397	27397
28897	28897
29198	29198
28442	28442
28076	28076
28035	28035
27930	27930
27466	27466
27081	27081
29199	29199
28459	28459
28106	28106
28097	28097
27621	27621
29200	29200
27906	27906
27765	27765
27449	27449
28986	28986
27998	27998
28548	28548
27851	27851
28135	28135
27979	27979
27697	27697
27672	27672
27214	27214
28636	28636
28107	28107
27924	27924
29017	29017
27856	27856
27832	27832
27185	27185
27080	27080
28714	28714
27635	27635
27572	27572
27213	27213
27076	27076
27709	27709
27566	27566
28887	28887
28635	28635
27687	27687
106006	106006
28903	28903
222	222
27066	27066
27056	27056
103822	103822
20538	20538
147	147
28257	28257
27877	27877
27838	27838
28061	28061
28802	28802
28921	28921
29187	29187
28737	28737
28640	28640
27938	27938
27408	27408
27222	27222
29185	29185
28428	28428
28394	28394
28313	28313
27913	27913
27725	27725
27353	27353
27072	27072
29182	29182
101745	101745
28128	28128
27568	27568
29045	29045
29184	29184
27642	27642
28245	28245
28121	28121
28895	28895
27630	27630
28845	28845
29176	29176
29177	29177
28368	28368
27909	27909
27142	27142
29186	29186
98564	98564
28404	28404
28133	28133
27696	27696
27629	27629
27186	27186
29032	29032
28297	28297
28164	28164
28301	28301
27758	27758
28926	28926
28639	28639
28407	28407
27692	27692
28844	28844
27641	27641
27703	27703
29179	29179
29181	29181
29031	29031
27620	27620
27428	27428
28894	28894
29178	29178
28881	28881
27422	27422
27191	27191
27791	27791
27445	27445
28524	28524
27859	27859
27453	27453
27441	27441
27141	27141
27628	27628
27147	27147
27469	27469
27100	27100
28920	28920
98575	98575
28163	28163
28370	28370
28366	28366
28209	28209
27991	27991
27496	27496
28946	28946
29174	29174
28534	28534
28300	28300
27300	27300
28638	28638
28296	28296
28379	28379
27235	27235
28800	28800
28880	28880
27599	27599
27360	27360
28835	28835
28952	28952
29003	29003
27160	27160
27146	27146
29183	29183
27836	27836
28745	28745
28299	28299
27835	27835
27156	27156
28834	28834
27128	27128
28843	28843
28919	28919
29030	29030
29180	29180
28751	28751
28749	28749
28637	28637
29173	29173
29175	29175
98570	98570
28399	28399
28365	28365
28295	28295
27386	27386
27205	27205
29028	29028
27257	27257
28748	28748
28879	28879
27728	27728
27417	27417
28658	28658
28517	28517
27790	27790
27618	27618
27483	27483
28312	28312
28162	28162
20549	20549
964	964
21273	21273
21609	21609
27844	27844
24902	24902
28720	28720
28829	28829
29047	29047
29114	29114
27972	27972
27602	27602
27416	27416
27295	27295
28893	28893
27427	27427
27396	27396
28575	28575
28351	28351
28828	28828
28606	28606
28555	28555
28361	28361
28918	28918
28413	28413
28306	28306
27492	27492
29018	29018
28605	28605
28528	28528
28437	28437
27975	27975
29110	29110
27601	27601
28396	28396
27245	27245
27112	27112
28224	28224
28068	28068
27891	27891
27677	27677
27415	27415
28433	28433
27538	27538
29112	29112
101608	101608
28422	28422
27804	27804
27741	27741
27233	27233
27090	27090
28350	28350
28019	28019
27740	27740
29111	29111
28421	28421
28311	28311
27977	27977
27284	27284
28604	28604
28310	28310
27842	27842
27377	27377
28779	28779
28925	28925
28305	28305
28023	28023
27594	27594
27491	27491
27473	27473
27664	27664
27251	27251
28691	28691
28309	28309
28134	28134
27971	27971
27606	27606
29108	29108
27595	27595
27190	27190
27089	27089
29109	29109
27690	27690
27810	27810
27086	27086
29107	29107
28349	28349
28348	28348
28216	28216
27440	27440
27283	27283
27560	27560
27289	27289
27204	27204
28723	28723
28736	28736
28681	28681
28392	28392
27994	27994
27867	27867
29106	29106
28554	28554
28603	28603
28752	28752
28289	28289
27887	27887
27256	27256
29042	29042
28719	28719
28552	28552
28239	28239
27243	27243
27079	27079
28917	28917
29113	29113
20544	20544
10369	10369
28267	28267
27834	27834
27807	27807
28780	28780
28498	28498
27666	27666
27488	27488
27145	27145
28476	28476
27821	27821
27351	27351
28525	28525
27848	27848
27426	27426
27280	27280
28627	28627
28993	28993
27227	27227
28831	28831
28884	28884
28930	28930
28208	28208
27472	27472
29073	29073
28337	28337
27987	27987
27714	27714
27328	27328
29079	29079
27305	27305
28602	28602
28570	28570
28533	28533
28499	28499
28183	28183
27610	27610
28358	28358
28330	28330
27955	27955
27609	27609
29076	29076
27984	27984
27774	27774
27613	27613
27197	27197
29026	29026
29078	29078
27954	27954
27820	27820
28601	28601
10368	10368
28617	28617
28470	28470
28225	28225
28184	28184
29080	29080
27736	27736
28600	28600
27455	27455
27291	27291
27806	27806
27304	27304
27818	27818
27565	27565
27346	27346
29075	29075
28722	28722
28680	28680
27773	27773
27249	27249
28599	28599
28308	28308
27481	27481
27198	27198
27150	27150
28626	28626
27902	27902
27159	27159
28262	28262
27273	27273
27211	27211
27116	27116
29082	29082
27164	27164
27341	27341
28531	28531
29081	29081
28625	28625
27154	27154
28616	28616
28427	28427
27317	27317
27165	27165
28718	28718
27779	27779
27772	27772
29074	29074
29077	29077
27370	27370
24884	24884
28441	28441
28562	28562
26994	26994
143	143
24883	24883
27053	27053
27007	27007
26996	26996
20545	20545
963	963
27177	27177
28995	28995
27932	27932
27894	27894
28771	28771
28494	28494
27590	27590
28464	28464
27941	27941
27553	27553
28836	28836
27770	27770
27372	27372
29083	29083
27393	27393
28538	28538
29035	29035
28485	28485
28503	28503
28246	28246
27746	27746
28811	28811
28182	28182
28493	28493
28484	28484
27361	27361
28690	28690
28513	28513
28492	28492
29016	29016
28362	28362
28316	28316
28816	28816
28435	28435
28304	28304
28226	28226
28933	28933
28029	28029
27600	27600
27173	27173
29025	29025
28175	28175
27940	27940
27845	27845
27218	27218
27255	27255
28778	28778
28615	28615
27869	27869
28505	28505
28430	28430
27866	27866
28708	28708
27684	27684
28683	28683
27626	27626
27167	27167
29040	29040
28686	28686
28620	28620
27769	27769
27650	27650
28662	28662
28610	28610
27782	27782
27570	27570
28754	28754
28027	28027
27315	27315
28978	28978
28990	28990
27552	27552
27126	27126
28769	28769
27647	27647
27210	27210
27764	27764
28568	28568
28590	28590
28468	28468
28431	28431
28979	28979
28953	28953
20548	20548
20221	20221
28556	28556
27563	27563
27516	27516
28857	28857
29105	29105
28537	28537
28687	28687
27253	27253
28634	28634
28672	28672
28633	28633
28291	28291
27207	27207
28856	28856
28126	28126
28402	28402
28214	28214
27337	27337
29100	29100
28535	28535
28403	28403
28347	28347
28131	28131
28022	28022
27562	27562
28833	28833
28855	28855
28632	28632
28323	28323
27705	27705
27575	27575
28854	28854
28631	28631
28414	28414
28084	28084
28512	28512
28242	28242
28052	28052
27809	27809
29103	29103
28105	28105
28032	28032
27781	27781
29104	29104
28630	28630
28120	28120
27718	27718
27267	27267
28970	28970
28567	28567
29094	29094
29096	29096
29097	29097
29098	29098
29102	29102
28853	28853
27623	27623
28629	28629
28334	28334
28241	28241
28839	28839
27775	27775
28618	28618
28290	28290
27559	27559
29099	29099
28743	28743
28628	28628
27923	27923
27524	27524
27175	27175
28852	28852
29101	29101
28511	28511
28344	28344
27507	27507
27174	27174
28851	28851
28695	28695
28265	28265
29095	29095
28753	28753
29034	29034
27513	27513
98565	98565
27588	27588
27334	27334
27137	27137
28865	28865
28904	28904
103821	103821
27443	27443
20547	20547
10343	10343
28092	28092
27989	27989
28649	28649
27412	27412
27359	27359
27231	27231
28694	28694
28488	28488
28073	28073
27401	27401
27383	27383
28438	28438
28006	28006
27223	27223
27091	27091
28595	28595
28453	28453
28359	28359
27825	27825
27604	27604
27096	27096
28594	28594
27653	27653
29093	29093
27788	27788
28761	28761
28271	28271
28199	28199
28067	28067
27645	27645
27558	27558
27534	27534
27451	27451
27179	27179
29092	29092
27787	27787
28593	28593
28689	28689
28670	28670
28274	28274
28185	28185
28137	28137
27355	27355
28938	28938
28709	28709
28220	28220
27420	27420
27168	27168
27786	27786
28178	28178
27201	27201
28738	28738
28026	28026
27557	27557
27410	27410
27886	27886
29007	29007
27108	27108
28592	28592
27853	27853
27797	27797
27659	27659
28336	28336
27905	27905
27829	27829
27556	27556
27487	27487
28740	28740
28491	28491
28093	28093
27824	27824
27785	27785
27612	27612
27354	27354
27107	27107
28191	28191
28765	28765
27578	27578
27215	27215
27106	27106
28883	28883
27956	27956
27196	27196
27484	27484
28669	28669
27306	27306
29091	29091
27171	27171
28963	28963
28734	28734
28455	28455
28273	28273
28005	28005
27796	27796
27547	27547
27515	27515
27212	27212
29014	29014
28129	28129
29090	29090
27658	27658
27099	27099
20546	20546
10363	10363
28539	28539
27805	27805
28012	28012
27823	27823
28810	28810
28667	28667
28509	28509
27970	27970
27392	27392
29088	29088
27421	27421
29089	29089
28666	28666
28440	28440
27933	27933
29046	29046
29084	29084
28582	28582
27264	27264
28760	28760
27895	27895
27199	27199
28519	28519
28518	28518
28424	28424
27206	27206
27925	27925
29087	29087
27996	27996
27922	27922
29085	29085
27888	27888
29086	29086
27663	27663
28974	28974
27817	27817
27579	27579
28529	28529
27969	27969
28977	28977
27968	27968
27792	27792
28678	28678
27287	27287
27434	27434
27967	27967
28759	28759
28614	28614
28228	28228
28955	28955
27966	27966
27537	27537
27238	27238
101525	101525
28716	28716
28211	28211
27581	27581
27358	27358
27448	27448
27363	27363
28948	28948
20542	20542
962	962
29131	29131
27002	27002
27063	27063
27819	27819
24904	24904
27043	27043
27006	27006
28733	28733
28066	28066
28014	28014
27424	27424
28901	28901
28988	28988
28645	28645
29127	29127
29129	29129
29130	29130
29133	29133
28065	28065
27892	27892
27691	27691
28885	28885
28934	28934
27965	27965
28725	28725
28082	28082
28064	28064
29020	29020
29134	29134
29138	29138
27407	27407
28704	28704
28037	28037
27549	27549
28103	28103
27964	27964
27885	27885
27094	27094
28171	28171
28170	28170
27311	27311
29137	29137
28102	28102
28450	28450
27884	27884
27471	27471
28922	28922
28572	28572
28449	28449
28376	28376
27953	27953
27783	27783
28101	28101
28644	28644
28040	28040
27883	27883
27533	27533
27133	27133
28063	28063
28560	28560
28703	28703
27644	27644
27463	27463
27242	27242
28700	28700
28688	28688
28643	28643
28087	28087
27686	27686
27518	27518
27413	27413
27127	27127
29132	29132
28559	28559
28405	28405
28167	28167
28098	28098
28043	28043
27409	27409
28912	28912
28956	28956
28985	28985
29128	29128
28288	28288
28222	28222
28062	28062
27352	27352
28899	28899
29136	29136
28642	28642
28248	28248
27262	27262
27117	27117
29038	29038
28042	28042
27567	27567
27430	27430
27406	27406
27252	27252
27170	27170
27148	27148
27098	27098
28166	28166
27246	27246
27643	27643
27391	27391
27077	27077
101606	101606
28641	28641
27759	27759
27387	27387
29126	29126
29135	29135
27763	27763
28165	28165
20541	20541
28655	28655
24901	24901
28591	28591
28827	28827
28161	28161
28561	28561
27479	27479
28502	28502
27858	27858
28989	28989
29116	29116
27343	27343
28287	28287
27149	27149
27113	27113
28929	28929
28522	28522
28160	28160
29043	29043
29121	29121
27476	27476
28115	28115
27634	27634
27202	27202
103550	103550
28085	28085
27863	27863
28797	28797
29115	29115
28411	28411
28180	28180
27862	27862
27523	27523
28186	28186
28159	28159
27224	27224
101430	101430
28158	28158
28882	28882
28991	28991
29120	29120
28286	28286
27438	27438
29117	29117
28114	28114
28285	28285
27708	27708
28018	28018
27403	27403
28284	28284
28113	28113
27997	27997
27865	27865
27342	27342
28283	28283
27673	27673
27624	27624
29119	29119
29123	29123
27614	27614
27480	27480
28937	28937
28282	28282
27744	27744
27326	27326
28796	28796
28112	28112
27745	27745
29011	29011
28454	28454
28281	28281
27636	27636
27376	27376
103549	103549
28111	28111
27582	27582
27247	27247
27682	27682
27385	27385
27139	27139
29122	29122
28663	28663
28563	28563
28017	28017
27345	27345
27093	27093
103812	103812
28280	28280
27761	27761
27477	27477
28824	28824
29000	29000
29118	29118
29124	29124
101569	101569
28157	28157
28445	28445
28110	28110
27493	27493
27462	27462
27384	27384
27110	27110
29125	29125
28795	28795
28279	28279
28307	28307
27760	27760
27661	27661
27203	27203
27109	27109
28891	28891
28109	28109
27522	27522
28888	28888
28108	28108
27092	27092
27042	27042
27665	27665
103548	103548
145	145
27057	27057
98578	98578
20543	20543
148	148
28250	28250
28190	28190
24900	24900
28275	28275
27388	27388
28861	28861
29139	29139
28327	28327
27889	27889
27798	27798
28406	28406
27789	27789
28744	28744
28130	28130
27963	27963
28122	28122
28095	28095
28794	28794
29143	29143
28496	28496
27678	27678
27962	27962
27228	27228
28860	28860
28931	28931
98576	98576
28156	28156
27719	27719
27577	27577
27323	27323
28000	28000
27936	27936
27528	27528
28859	28859
28075	28075
27324	27324
28497	28497
28372	28372
27531	27531
28787	28787
28858	28858
28155	28155
27961	27961
27274	27274
28825	28825
29141	29141
28176	28176
27935	27935
27176	27176
28154	28154
27942	27942
27767	27767
27103	27103
29142	29142
29144	29144
28443	28443
27860	27860
27694	27694
27115	27115
27596	27596
28581	28581
28091	28091
28074	28074
27839	27839
27508	27508
27220	27220
28377	28377
28050	28050
28890	28890
27286	27286
28253	28253
27321	27321
28793	28793
27861	27861
28212	28212
28021	28021
27244	27244
27750	27750
27681	27681
20529	20529
144	144
27000	27000
26993	26993
24898	24898
27068	27068
24897	24897
24896	24896
28619	28619
28030	28030
27685	27685
29201	29201
29212	29212
29214	29214
28506	28506
28011	28011
27857	27857
27134	27134
29204	29204
27689	27689
27929	27929
27571	27571
28584	28584
28172	28172
27510	27510
27087	27087
28781	28781
29005	29005
29009	29009
28545	28545
27073	27073
28958	28958
29206	29206
28508	28508
27611	27611
28932	28932
28945	28945
29207	29207
98550	98550
28434	28434
28564	28564
27541	27541
28530	28530
28452	28452
27841	27841
28984	28984
27722	27722
28393	28393
28790	28790
28263	28263
27172	27172
27135	27135
27937	27937
27676	27676
28808	28808
29013	29013
28124	28124
29202	29202
29209	29209
28585	28585
27793	27793
27495	27495
29208	29208
29210	29210
28685	28685
28343	28343
27444	27444
27316	27316
28446	28446
28015	28015
27721	27721
27512	27512
27310	27310
27162	27162
29203	29203
27540	27540
28612	28612
28611	28611
28569	28569
29211	29211
29213	29213
28321	28321
27903	27903
27329	27329
28975	28975
28712	28712
27625	27625
29205	29205
28767	28767
28232	28232
28204	28204
27194	27194
27688	27688
28322	28322
27456	27456
27166	27166
28996	28996
28992	28992
29036	29036
27532	27532
20530	20530
10358	10358
20555	20555
24899	24899
27539	27539
28972	28972
28557	28557
27544	27544
27193	27193
103556	103556
28910	28910
21488	21488
28465	28465
27597	27597
27236	27236
27155	27155
28785	28785
28356	28356
28260	28260
27622	27622
27419	27419
29215	29215
29217	29217
27978	27978
27917	27917
27617	27617
29023	29023
28668	28668
28661	28661
27737	27737
27526	27526
27075	27075
27303	27303
29216	29216
27655	27655
27330	27330
27327	27327
27308	27308
27234	27234
28757	28757
29218	29218
28583	28583
27120	27120
20535	20535
961	961
28774	28774
29262	29262
28727	28727
28579	28579
27973	27973
29256	29256
28589	28589
27475	27475
27467	27467
27405	27405
27375	27375
27325	27325
28677	28677
28140	28140
28467	28467
27200	27200
29264	29264
29010	29010
28247	28247
27896	27896
27404	27404
28999	28999
29004	29004
29037	29037
28574	28574
27946	27946
27102	27102
29265	29265
29267	29267
28346	28346
28339	28339
28215	28215
27739	27739
27241	27241
28132	28132
29258	29258
28698	28698
27827	27827
28777	28777
29261	29261
27713	27713
28886	28886
29255	29255
29259	29259
28697	28697
29008	29008
28659	28659
27727	27727
27592	27592
27083	27083
28803	28803
27982	27982
27945	27945
27551	27551
27239	27239
28949	28949
29253	29253
27995	27995
27833	27833
27497	27497
27301	27301
28713	28713
29044	29044
29252	29252
29254	29254
29263	29263
29266	29266
28230	28230
27331	27331
29257	29257
28773	28773
27494	27494
27084	27084
27784	27784
28805	28805
28940	28940
24905	24905
20532	20532
10345	10345
24882	24882
33644	33644
26998	26998
28479	28479
28181	28181
28514	28514
27873	27873
29240	29240
27457	27457
27299	27299
29233	29233
28425	28425
28266	28266
28233	28233
27169	27169
28429	28429
28386	28386
27184	27184
28174	28174
27898	27898
27489	27489
27439	27439
28973	28973
29235	29235
27734	27734
27669	27669
27668	27668
29242	29242
28674	28674
28244	28244
27828	27828
29237	29237
29238	29238
29241	29241
27648	27648
27296	27296
27520	27520
27344	27344
29063	29063
29236	29236
28707	28707
27390	27390
28755	28755
27189	27189
29234	29234
27266	27266
101604	101604
27667	27667
27157	27157
28964	28964
29239	29239
27768	27768
27619	27619
27138	27138
20533	20533
10365	10365
28578	28578
29244	29244
27799	27799
27698	27698
27237	27237
27209	27209
28983	28983
28423	28423
28957	28957
29243	29243
27365	27365
28388	28388
28916	28916
28118	28118
27992	27992
27564	27564
27163	27163
28031	28031
27852	27852
27743	27743
27123	27123
27585	27585
27182	27182
29245	29245
27482	27482
28526	28526
29246	29246
28679	28679
27525	27525
27364	27364
27335	27335
27122	27122
20550	20550
24895	24895
29051	29051
28507	28507
28243	28243
27847	27847
28950	28950
29006	29006
29283	29283
29285	29285
29286	29286
28426	28426
28269	28269
27846	27846
29287	29287
28705	28705
28462	28462
27459	27459
27254	27254
28380	28380
27993	27993
27615	27615
29001	29001
28746	28746
28693	28693
27876	27876
27460	27460
27458	27458
28701	28701
27874	27874
27527	27527
29280	29280
29281	29281
28487	28487
28016	28016
27429	27429
28373	28373
27840	27840
27478	27478
28692	28692
28542	28542
28318	28318
27875	27875
28206	28206
27742	27742
27800	27800
27309	27309
29050	29050
29052	29052
29279	29279
29282	29282
29284	29284
28650	28650
28756	28756
28717	28717
28010	28010
27124	27124
28553	28553
28187	28187
27275	27275
27598	27598
20222	20222
20531	20531
10357	10357
29232	29232
28364	28364
27554	27554
27464	27464
29220	29220
29223	29223
29224	29224
28469	28469
27944	27944
27569	27569
27446	27446
27536	27536
28328	28328
27465	27465
28815	28815
28481	28481
28936	28936
29229	29229
28558	28558
27927	27927
27657	27657
27603	27603
27900	27900
27347	27347
29221	29221
29222	29222
28320	28320
27919	27919
27671	27671
27550	27550
29231	29231
27608	27608
27607	27607
29228	29228
27918	27918
27432	27432
29225	29225
27986	27986
27433	27433
27398	27398
27336	27336
29227	29227
27468	27468
28483	28483
28766	28766
28747	28747
28728	28728
28576	28576
28482	28482
27646	27646
27447	27447
27180	27180
29226	29226
27911	27911
28935	28935
29219	29219
29230	29230
27870	27870
27731	27731
27118	27118
20534	20534
10355	10355
28238	28238
24903	24903
28028	28028
27591	27591
28980	28980
28987	28987
29041	29041
29250	29250
27813	27813
28684	28684
28486	28486
28420	28420
27144	27144
29251	29251
29260	29260
27812	27812
28477	28477
29247	29247
28478	28478
28231	28231
28235	28235
27920	27920
27670	27670
29248	29248
101706	101706
27662	27662
27651	27651
27435	27435
27192	27192
28034	28034
27928	27928
27735	27735
27474	27474
27143	27143
28928	28928
28258	28258
28234	28234
27616	27616
27548	27548
27348	27348
27232	27232
28523	28523
28385	28385
27258	27258
27119	27119
28806	28806
28951	28951
28378	28378
103554	103554
28721	28721
28501	28501
29021	29021
28706	28706
28463	28463
27276	27276
27230	27230
27095	27095
28338	28338
27990	27990
27104	27104
28968	28968
27542	27542
28086	28086
103555	103555
27811	27811
27589	27589
27584	27584
27097	27097
28866	28866
29249	29249
977	977
11464	11464
959	959
27050	27050
27032	27032
27012	27012
26995	26995
104127	104127
146	146
27065	27065
27064	27064
29268	29268
11471	11471
27051	27051
27048	27048
27040	27040
27038	27038
27020	27020
27019	27019
11472	11472
27028	27028
27016	27016
20556	20556
28201	28201
28198	28198
27914	27914
27778	27778
27707	27707
27394	27394
28541	28541
28391	28391
28197	28197
28954	28954
29276	29276
28540	28540
27976	27976
27952	27952
27509	27509
103561	103561
28676	28676
28270	28270
28375	28375
28371	28371
27683	27683
27333	27333
27313	27313
28982	28982
29012	29012
29274	29274
28447	28447
28357	28357
28116	28116
27111	27111
28981	28981
28735	28735
28675	28675
28255	28255
28200	28200
28196	28196
27674	27674
27652	27652
27293	27293
29019	29019
28657	28657
28588	28588
28315	28315
28229	28229
28169	28169
27882	27882
27282	27282
27229	27229
28702	28702
28195	28195
28060	28060
27974	27974
27802	27802
27777	27777
27423	27423
27373	27373
27292	27292
27219	27219
28786	28786
29269	29269
29275	29275
29277	29277
29278	29278
101660	101660
